Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEA2AP1,2005.06,704.7115833,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2006.06,593.8319741,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2007.06,778.9680779,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2008.06,660.2445811,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2009.06,645.4726888,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2010.06,596.7299435,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2011.06,564.5997609,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2012.06,628.9735941,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2013.06,704.2077131,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2014.06,707.2004759,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2015.06,843.5307723,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2016.06,887.4754218,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2017.06,795.133028,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2018.06,775.6853355,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2019.06,752.7881536,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2020.06,774.7703974,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2021.06,787.8030265,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2022.06,808.0128304,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AP1,2023.06,751.1653262,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CASEIN,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1982.06,375.2383832,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1983.06,393.3436352,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1984.06,389.3098225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1985.06,417.2650821,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1986.06,442.8751017,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1987.06,457.1341603,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1988.06,448.6912967,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1989.06,408.1655513,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1990.06,407.1366477,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1991.06,450.2080102,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1992.06,494.5041509,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1993.06,478.0717116,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1994.06,561.1524916,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1995.06,593.4049811,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1996.06,564.1123719,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1997.06,734.9689145,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1998.06,750.4200442,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,1999.06,754.9839768,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2000.06,807.5808515,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2001.06,878.2690388,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2002.06,922.476337,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2003.06,1077.000044,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2004.06,1155.715519,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2005.06,991.071319,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2006.06,1052.506254,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2007.06,1226.507231,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2008.06,1131.759614,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2009.06,1125.520423,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2010.06,1327.71935,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2011.06,1373.716786,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2012.06,1490.991963,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2013.06,1683.955402,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2014.06,1688.926765,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2015.06,1750.438767,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2016.06,1829.3452,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2017.06,1816.989683,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2018.06,1770.343968,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2019.06,1888.59594,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2020.06,1855.750499,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2021.06,1938.402857,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2022.06,1802.1509,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AQ1,2023.06,1890.994571,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,DAIRY AND CASEIN PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1982.06,239.2678659,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1983.06,238.0117096,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1984.06,317.568275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1985.06,320.2002215,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1986.06,341.3156107,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1987.06,340.5978071,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1988.06,434.3908106,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1989.06,417.6420599,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1990.06,459.8511845,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1991.06,461.8355526,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1992.06,602.516803,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1993.06,579.5399098,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1994.06,708.0016307,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1995.06,732.8584515,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1996.06,777.4545123,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1997.06,721.5788857,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1998.06,764.9750366,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,1999.06,850.2516331,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2000.06,882.0940503,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2001.06,949.4939055,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2002.06,928.478305,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2003.06,943.0153636,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2004.06,988.1655987,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2005.06,1013.422815,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2006.06,1034.035868,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2007.06,1131.123554,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2008.06,1113.667952,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2009.06,964.5372365,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2010.06,1002.719514,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2011.06,994.4565601,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2012.06,1008.955808,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2013.06,1063.086492,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2014.06,1114.362223,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2015.06,1076.186425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2016.06,1045.229955,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2017.06,1015.504869,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2018.06,999.4590098,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2019.06,1052.941291,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2020.06,1085.088758,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2021.06,982.1043417,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2022.06,867.3636069,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AR1,2023.06,788.6634101,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,VEGETABLES (FRESH OR PREPARED),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1982.06,73.25267033,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1983.06,69.60834998,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1984.06,95.11859242,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1985.06,111.3989984,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1986.06,118.7059523,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1987.06,126.3425431,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1988.06,139.3082658,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1989.06,132.0013119,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1990.06,159.6555868,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1991.06,178.597775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1992.06,188.1018695,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1993.06,205.2620401,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1994.06,197.2429604,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1995.06,297.926961,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1996.06,290.5018872,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1997.06,283.73682,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1998.06,317.3034651,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,1999.06,338.7730225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,2000.06,365.8353982,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,2001.06,316.3436139,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,2002.06,353.7099694,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,2003.06,352.6268911,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
OTVA.SEA2AS1,2004.06,443.915295,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,APPLES (FRESH),June 2002 Quarter Base (=1000),,
